"topic","words","factorValues","otherValues","valuesWords","worldWords","type"
11,"audit",0.0192781562545296,0.0196119340705195,0.0206265810468963,0.0201421105173528,"replicated"
11,"process",0.0262356863313524,0.0258015160998679,0.0258805215022378,0.0243114686710905,"replicated"
11,"risk",0.0172488766487897,0.0191251130120314,0.0219887137575404,0.0203182805801867,"replicated"
11,"rule",0.0146398028699812,0.0165519159885945,0.0167347733021989,0.016501262552117,"replicated"
11,"business",0.0123206261777069,0.0120314347312052,0.0132321463319712,0.0132127547125492,"replicated"
11,"compliance",0.0101463980286998,0.0114750678072189,0.0132321463319712,0.0120382876269893,"replicated"
11,"standard",0.0150746484997826,0.0161346407956047,0.0186806771745476,0.016383815843561,"replicated"
11,"review",0.00797216987969271,0.00876277905278531,0.00778361548939482,0.00763403605613953,"replicated"
11,"policy",0.0147847514132483,0.0142569024271507,0.0171239540766686,0.0172059428034529,"replicated"
11,"security",0.0137701116103783,0.0135614437721677,0.0134267367192061,0.015561688883669,"replicated"
11,"requirement",0.0101463980286998,0.0102927880937478,0.012064604008562,0.0112748840213753,"replicated"
11,"procedure",0.00666763299028845,0.00841504972529383,0.00875656742556918,0.00845616301603148,"replicated"
11,"management",0.010291346571967,0.00924960011127338,0.00836738665109944,0.00892594985025545,"replicated"
12,"ibm",0.0939880719167646,0.0954680695097236,0.10057095686868,0.0965866285471439,"replicated"
12,"employee",0.0547211701710853,0.0531024966581864,0.0542752975166816,0.0542623679177855,"replicated"
12,"company",0.0446650124069479,0.0476477944030012,0.0490472587191305,0.0483126315992814,"replicated"
12,"year",0.0191545862174046,0.0176577120434651,0.0167847561395061,0.0178878436069311,"replicated"
12,"job",0.0172391275956641,0.0152429821913673,0.013826786819839,0.0155697645217996,"replicated"
12,"benefit",0.0124069478908189,0.0114699667974645,0.012244617183738,0.0113585875171441,"replicated"
12,"ibmer",0.00831483174437334,0.0094433185287396,0.0094242278324276,0.00960071087758611,"replicated"
12,"loyalty",0.00727003613251491,0.00657582682937346,0.00612230859186902,0.0062394962041455,"replicated"
12,"today",0.00539811066126856,0.00476477944030012,0.00536561876590768,0.00533158189580234,"replicated"
12,"contractor",0.00539811066126856,0.00595058427838386,0.00529682878172938,0.00583383236424749,"replicated"
12,"time",0.00635583997213878,0.00657582682937346,0.00605351860769072,0.00639403480982093,"replicated"
12,"made",0.00539811066126856,0.00526066146349877,0.00584714865515581,0.00542816852434949,"replicated"
12,"years",0.00230725697618737,0.00211288862058557,0.00261401939877554,0.00243398303938803,"replicated"
13,"program",0.0364062359196179,0.0349613023752335,0.0346408558329088,0.0358222842521517,"replicated"
13,"ibm",0.0382085248265297,0.0376745841117338,0.0383341823739175,0.0368690393114678,"replicated"
13,"training",0.0294674236280076,0.0320701005248643,0.0280183392766174,0.0316352640148872,"replicated"
13,"education",0.0210867802108678,0.0226403344898141,0.0199949057564952,0.0233387609521594,"replicated"
13,"learning",0.0188339190772281,0.0192153722978383,0.0202496179317371,0.0194231216561991,"replicated"
13,"mentor",0.0174822023970442,0.0148563295080509,0.0159195109526235,0.0149647204776305,"replicated"
13,"experience",0.0148688834820222,0.0128102481985588,0.0136271013754457,0.0127161355353958,"replicated"
13,"class",0.0117148778949266,0.0131660884262966,0.011334691798268,0.0137628905947119,"replicated"
13,"mentoring",0.0110840767775074,0.00898496575037808,0.0145185939887927,0.0102349383577576,"replicated"
13,"learn",0.011174191222853,0.012232007828485,0.0120988283239939,0.0113979995347755,"replicated"
13,"ibmer",0.0118049923402721,0.0143225691664443,0.0149006622516556,0.013569047065209,"replicated"
14,"problem",0.0851299060254284,0.0801831770855834,0.0750031673634866,0.0818664001844877,"replicated"
14,"customer",0.0519624101713654,0.0505897092495788,0.0523248447991892,0.0504650626489354,"replicated"
14,"issue",0.0340888151833425,0.0361601935455999,0.0357278601292284,0.0368590975478515,"replicated"
14,"support",0.0324304403906394,0.035425757117553,0.0361079437476245,0.0353217003612883,"replicated"
14,"solve",0.0128984706099134,0.0142135049898475,0.0144431774990498,0.0145284034130218,"replicated"
14,"solution",0.0171365395245992,0.0165896228452931,0.0168503737488914,0.016603889614882,"replicated"
14,"call",0.0126220748111295,0.0120533978485333,0.013809704801723,0.0127603966484741,"replicated"
14,"time",0.0110558319513543,0.00997969499287165,0.00924870138097048,0.0104543008686294,"replicated"
14,"situation",0.00866040169522757,0.00941806713612995,0.00950209045990118,0.00945499269736336,"replicated"
14,"team",0.00617283950617284,0.00660992785242148,0.00912200684150513,0.00676454762087785,"replicated"
14,"question",0.00783121429887599,0.00842441785112541,0.0072215887495249,0.00837881466676916,"replicated"
15,"innovation",0.0678632351850478,0.0661555934128336,0.0663226089821017,0.0662287382584412,"replicated"
15,"idea",0.0608914929911741,0.0650198750709824,0.0633578565938289,0.0650863163239401,"replicated"
15,"research",0.0129793072758288,0.0144094264622374,0.0140551224332931,0.0138677329271389,"replicated"
15,"ibm",0.0160201735518801,0.0162194775695627,0.0164708466015153,0.0166285859355166,"replicated"
15,"innovative",0.00890009641771119,0.0105763770584895,0.00988250796090919,0.0105039350088855,"replicated"
15,"patent",0.0110509530519914,0.00990204429301533,0.00966289667288899,0.0102183295252602,"replicated"
15,"team",0.00763924942520211,0.00727569562748438,0.00768639508070715,0.00710840314800711,"replicated"
15,"program",0.0104576132908107,0.00936967632027257,0.0109805644010102,0.00863163239400863,"replicated"
15,"innovate",0.00860342653712082,0.00787904599659285,0.00680794992862633,0.0079017517136329,"replicated"
15,"new_ideas",0.00682340725357858,0.00656587166382737,0.00461183704842429,0.00707666920538208,"replicated"
15,"project",0.00749091448490692,0.00837592277115275,0.00856484023278796,0.00825082508250825,"replicated"
15,"process",0.0077134168953497,0.00766609880749574,0.00834522894476776,0.00780654988575781,"replicated"
15,"creative",0.00519172291033153,0.00574957410562181,0.00461183704842429,0.00596598121350597,"replicated"
15,"creativity",0.00459838314915078,0.00479131175468484,0.00428242011639398,0.00466488956587967,"replicated"
16,"values",0.0705429269209093,0.0711134994738138,0.067043847241867,0.0705768611021592,"replicated"
16,"company",0.034473041517941,0.0367658583551645,0.0373408769448373,0.0356308411214953,"replicated"
16,"ibm",0.0255025361638174,0.0246299903719129,0.0275106082036775,0.02564050918466,"replicated"
16,"employee",0.0195378545932745,0.0192337833904301,0.018953323903819,0.018671446986787,"replicated"
16,"integrity",0.0165320308096938,0.0177559839681154,0.0161951909476662,0.0179060586529165,"replicated"
16,"set",0.0138080030058238,0.0126732495913661,0.0126591230551627,0.0125886239123429,"replicated"
16,"customer",0.0115536351681383,0.0115313136741228,0.0099009900990099,0.0118232355784724,"replicated"
16,"respect",0.0139019349990607,0.013971921810976,0.0136492220650636,0.0144013857557203,"replicated"
16,"trust",0.00962802930678189,0.0085981057298314,0.00855728429985856,0.00970834676119884,"replicated"
16,"business",0.00723276347924103,0.00783681511833591,0.00742574257425743,0.00783515952304222,"replicated"
16,"individual",0.00953409731354499,0.00931461454065068,0.00947666195190948,0.00892281662906864,"replicated"
16,"respect_for_the_individual",0.00803118542175465,0.00895636013524104,0.00891089108910891,0.00930551079600387,"replicated"
16,"basic_belief",0.00911140334397896,0.00844136942746468,0.00855728429985856,0.00833870447953593,"replicated"
16,"ibm_values",0.00441480368213413,0.00461252546964913,0.00466760961810467,0.00471318079278118,"replicated"
16,"action",0.00727972947585948,0.00703074270616422,0.00622347949080622,0.00656622623267805,"replicated"
17,"ibm",0.0591162720554969,0.0600796484482285,0.0573487616727568,0.059098115201691,"replicated"
17,"customer",0.0358920223194088,0.0360821202966218,0.0310596833130329,0.0359051142035112,"replicated"
17,"service",0.0265419996983864,0.0262977204064817,0.02557856272838,0.0256297340144442,"replicated"
17,"partner",0.02028351681496,0.0195001373249107,0.0204019488428745,0.0197287299630086,"replicated"
17,"product",0.024506107676067,0.0261260642680582,0.0284206252537556,0.0269508543244671,"replicated"
17,"solution",0.0272206303724928,0.0286322438890415,0.0313641900121803,0.0284187657800481,"replicated"
17,"software",0.0209621474890665,0.0202897555616589,0.0201989443767763,0.0197874464212319,"replicated"
17,"sell",0.0147790680138742,0.0138698159846196,0.0115712545676005,0.013211203100229,"replicated"
17,"market",0.0123661589503846,0.0118099423235375,0.0117742590336987,0.0126533967471082,"replicated"
17,"smb",0.00927461921278842,0.0101963746223565,0.0102517255379618,0.0096882156068346,"replicated"
17,"marketing",0.013044789624491,0.012668223015655,0.0128907835972391,0.0127414714344431,"replicated"
17,"hardware",0.0104056703362992,0.0109859928591046,0.011977263499797,0.0100698725852857,"replicated"
18,"sale",0.0218473176072459,0.0237002696437864,0.0240401126450993,0.0234599884858952,"replicated"
18,"brand",0.0204041007265851,0.0207909551066749,0.021773473452847,0.0212188502343943,"replicated"
18,"team",0.0208519956205833,0.0205780784332277,0.0214987293083316,0.0206225840940867,"replicated"
18,"client",0.0188115855479248,0.0196556128482899,0.0203310666941411,0.0186487375606547,"replicated"
18,"revenue",0.0161739822832686,0.0149250201050192,0.0149735558760904,0.0144131918743318,"replicated"
18,"account",0.014083806111277,0.0158711386536733,0.0150422419122192,0.0151122625215889,"replicated"
18,"opportunity",0.0119936299392854,0.0109749751643881,0.0118139982141631,0.0108150341310963,"replicated"
18,"measurement",0.0103513486612919,0.010430956998912,0.010440277491586,0.0099514762727198,"replicated"
18,"bcs",0.0125410570319498,0.011968399640475,0.0120200563225496,0.0111645694547249,"replicated"
18,"deal",0.0113964367472877,0.00979232697857042,0.0100281612748128,0.0100954025824492,"replicated"
18,"incentive",0.00875883348263163,0.00931926770424334,0.00858575451610688,0.00890287030183403,"replicated"
18,"unit",0.00721608440330447,0.0064336061308482,0.00707466172127207,0.00701126737396167,"replicated"
19,"delivery",0.0374049546234977,0.0381672701787174,0.0408565540722158,0.0391908321908063,"replicated"
19,"project",0.0588054942359578,0.0600981193785773,0.0587760953319595,0.0577127040380785,"replicated"
19,"client",0.0259381898454746,0.0249678775843943,0.0249977600573425,0.024575109294565,"replicated"
19,"sale",0.0134289919058131,0.0134038079663591,0.0121852880566257,0.0135809814522596,"replicated"
19,"engagement",0.0115894039735099,0.0110384300899428,0.0155900008959771,0.0117701839252917,"replicated"
19,"deliver",0.0122025999509443,0.0118268893820815,0.0116477018188334,0.0118219209974908,"replicated"
19,"contract",0.00956585724797645,0.0102791729938091,0.00931816145506675,0.00957135835683059,"replicated"
19,"team",0.0119573215599706,0.0106588015418759,0.0100349431054565,0.011356287347699,"replicated"
19,"solution",0.0110988471915624,0.0100163532297629,0.00842218439207956,0.00980417518172647,"replicated"
19,"expectation",0.00962717684571989,0.00899427636958299,0.00698862109130006,0.00838140569625165,"replicated"
19,"process",0.0079102281089036,0.00805980609741853,0.00788459815428725,0.00825206301575394,"replicated"
20,"award",0.0224829898432107,0.0215358853900181,0.0200505209977897,0.022951639105261,"replicated"
20,"employee",0.0291884429543438,0.0314433229452533,0.0295232080833596,0.029574707377015,"replicated"
20,"reward",0.0202149689379746,0.0194427647797572,0.0227344490053679,0.0207022951639105,"replicated"
20,"performance",0.0191302632876442,0.0203265268152007,0.0191032522892327,0.0208272587162078,"replicated"
20,"manager",0.0175525096144364,0.0196753337364529,0.0181559835806757,0.017744824426209,"replicated"
20,"recognition",0.013410906222266,0.0142797339411135,0.0132617619197979,0.0142874994793185,"replicated"
20,"year",0.0166650231732571,0.0137680822363831,0.0161035680454689,0.0144541175490482,"replicated"
20,"rating",0.01725668080071,0.0140471649844179,0.0146826649826334,0.0149123172408048,"replicated"
20,"recognize",0.00680406271570851,0.0071166100748872,0.00899905273129144,0.00837255800391552,"replicated"
20,"team",0.0116359333399073,0.010930740964696,0.0107357120303126,0.0109551380847253,"replicated"
20,"give",0.00995957006212405,0.010558630633983,0.00726239343227029,0.00962219352688799,"replicated"
20,"pbc",0.0118331525490583,0.010930740964696,0.0102620776760341,0.0105385929104011,"replicated"
20,"based",0.0111428853170299,0.0109772547560352,0.0119987369750553,0.010621901945266,"replicated"
20,"system",0.00936791243467114,0.00907018931113075,0.00868329649510578,0.00933061190486108,"replicated"
20,"bonus",0.00838181638891628,0.00990743755523513,0.0108935901484054,0.00953888449202316,"replicated"
21,"team",0.0384712305753885,0.0428605634926969,0.043350076435903,0.0433543514659257,"replicated"
21,"meeting",0.031667366652667,0.0328438023784819,0.0312295260974012,0.0312422072601617,"replicated"
21,"time",0.0178076438471231,0.0173996328517839,0.0169250928150251,0.0164938904919668,"replicated"
21,"work",0.0189836203275934,0.0185968552957139,0.0194365582004805,0.0185244558441096,"replicated"
21,"face",0.0164636707265855,0.0158432436746748,0.015068792312732,0.0167788821203377,"replicated"
21,"people",0.0163796724065519,0.0163620400670445,0.0160515396374754,0.0159951551423177,"replicated"
21,"communication",0.0137757244855103,0.0114933354617288,0.0156147630487006,0.0129671190908767,"replicated"
21,"call",0.00873582528349433,0.00917870540346396,0.0100458615418214,0.00968971536461117,"replicated"
21,"event",0.00915581688366233,0.0105754649213824,0.0110286088665648,0.010651562110363,"replicated"
21,"remote",0.00730785384292314,0.0077021310559502,0.00687923127320376,0.00755227815182929,"replicated"
21,"working",0.00898782024359513,0.00973740921063134,0.00949989080585281,0.0101172028071675,"replicated"
21,"location",0.00764384712305754,0.0082209274483199,0.00786197859794715,0.00801538954793203,"replicated"
22,"process",0.143318965517241,0.140241947238012,0.137918681712341,0.138768274196449,"replicated"
22,"time",0.0200938133874239,0.020142836321236,0.0200608991581587,0.0196551989928316,"replicated"
22,"tool",0.0157200811359026,0.0143710829325171,0.0162099229804764,0.0159297037588962,"replicated"
22,"system",0.00906440162271805,0.0106106981489579,0.0120007164606842,0.0109452480665964,"replicated"
22,"change",0.0100786004056795,0.0109896516542778,0.0113738133619918,0.0109452480665964,"replicated"
22,"work",0.0101419878296146,0.0109605013846378,0.00994089199355185,0.0110480203489119,"replicated"
22,"internal",0.00817697768762678,0.00728756740999854,0.00716460684219953,0.00747668353844968,"replicated"
22,"order",0.00640212981744422,0.00676286255647865,0.00555257030270464,0.006654505279926,"replicated"
22,"function",0.00462728194726166,0.00492639556915902,0.00394053376320974,0.00524138639808844,"replicated"
22,"control",0.00551470588235294,0.00518874799591896,0.00447787927637471,0.00521569332750957,"replicated"
22,"make",0.00684584178498986,0.00693776417431861,0.00859752821063944,0.00688574291513579,"replicated"
22,"business",0.00709939148073022,0.00617985716367876,0.00546301271717714,0.00639757457413735,"replicated"
22,"procedure",0.00545131845841785,0.00515959772627897,0.00734372201325452,0.00503584183345752,"replicated"
22,"bureaucracy",0.00373985801217039,0.00370208424427926,0.00385097617768225,0.00313455461062152,"replicated"
22,"place",0.00671906693711968,0.0065005101297187,0.00582124305928712,0.00580663395082346,"replicated"
22,"request",0.00646551724137931,0.00606325608511879,0.00653770374350708,0.00603787158603325,"replicated"
23,"contract",0.0393193837663831,0.045054683785069,0.0523938572719061,0.0460913271307881,"replicated"
23,"deal",0.0275925500114969,0.0325725154541132,0.0323396567299006,0.0314404876483799,"replicated"
23,"customer",0.0294320533455967,0.0311459819305754,0.0299909665763324,0.0329376537268741,"replicated"
23,"ibm",0.0320763393883651,0.0281145981930575,0.0299909665763324,0.0272163404983424,"replicated"
23,"client",0.0349505633478961,0.0299572039942939,0.031616982836495,0.0299967917869747,"replicated"
23,"pricing",0.0185100022993792,0.0145030908226343,0.014453477868112,0.0162014757779917,"replicated"
23,"proposal",0.0169004368820419,0.0179505468378507,0.0164408310749774,0.0169500588172388,"replicated"
23,"term",0.0158657162566107,0.0164645744174988,0.0146341463414634,0.017752112073575,"replicated"
23,"price",0.013566337088986,0.0153352353780314,0.0146341463414634,0.0148647203507646,"replicated"
23,"service",0.0144860887560359,0.0167617689015692,0.0133694670280036,0.0139557266602502,"replicated"
23,"model",0.00436882041848701,0.00422016167379933,0.0048780487804878,0.00422414715003743,"replicated"
23,"business",0.010692113129455,0.0120066571564432,0.0119241192411924,0.0123516201475778,"replicated"
23,"bid",0.00919751667049896,0.010282929148835,0.010840108401084,0.0103732221152818,"replicated"
24,"skill",0.0399118227172526,0.0405538236863538,0.0422159185716669,0.03890107647569,"replicated"
24,"people",0.0357930154310245,0.0323251046142612,0.0369597864174871,0.0338248048568951,"replicated"
24,"job",0.0259310824921685,0.0270452439127138,0.0269481061238111,0.0276771593286057,"replicated"
24,"ibm",0.0185056271029122,0.0175808127615357,0.0175204405139329,0.0174480893831947,"replicated"
24,"opportunity",0.0147348880380555,0.0163170163170163,0.0138494910729184,0.0158920463241671,"replicated"
24,"experience",0.0136326720037127,0.0144072794675204,0.0141832137493743,0.0141829498494975,"replicated"
24,"role",0.00980392156862745,0.0110371556154689,0.0110128483230436,0.0116320595887965,"replicated"
24,"area",0.0119503422670843,0.0130030611958323,0.0129317537126648,0.0139788786286414,"replicated"
24,"position",0.0101519897899988,0.0109809868846013,0.0108459869848156,0.0101780521401969,"replicated"
24,"person",0.0109061376029702,0.0125817957143258,0.0137660604038044,0.0124228355696138,"replicated"
24,"resource",0.0105000580113702,0.0114865054624091,0.0115134323377273,0.0115810417835825,"replicated"
24,"career",0.00957187608771319,0.0103631308450586,0.00976138828633406,0.010484158971481,"replicated"
24,"management",0.0107901148625131,0.0108686494228663,0.0126814617053229,0.0105351767766951,"replicated"
25,"idea",0.028048044017983,0.0302933367454656,0.026844359828653,0.0292693722853902,"replicated"
25,"comment",0.0271757364289069,0.0284379898275807,0.026273203236554,0.0278584668160567,"replicated"
25,"agree",0.0207340803864994,0.0228079715939989,0.0215135649690624,0.0223531690043434,"replicated"
25,"jam",0.0224115949808763,0.023415757653306,0.0218943360304617,0.0231001189586964,"replicated"
25,"forum",0.0200630745487486,0.0205367710565881,0.0184673964778677,0.0204442968987744,"replicated"
25,"thought",0.0139569214252164,0.0126035635456319,0.0129462160875773,0.0129471325421197,"replicated"
25,"suggestion",0.0138898208414413,0.0137231694443556,0.0135173726796763,0.0132791102996099,"replicated"
25,"topic",0.0122794068308394,0.0135312370045744,0.0140885292717753,0.0133897695521067,"replicated"
25,"discussion",0.0126820103334899,0.0113879914270177,0.0109471680152308,0.0119511992696489,"replicated"
25,"post",0.0143595249278669,0.0140750455839544,0.0130414088529272,0.0146623509558193,"replicated"
25,"read",0.00879017647453533,0.00934071206935159,0.00752022846263684,0.00926771239660276,"replicated"
25,"question",0.00778366771790915,0.00770928633121141,0.00694907187053784,0.00749716435665477,"replicated"
26,"ibm",0.0634406458686335,0.0653585477984739,0.0641034906410349,0.0631982657995664,"replicated"
26,"business",0.0308980364796173,0.0319446419261576,0.0321601503216015,0.0314323828580957,"replicated"
26,"market",0.0242200737566032,0.0242428551116167,0.0259449302594493,0.024512256128064,"replicated"
26,"company",0.0192365194856972,0.020309019384805,0.0211028402110284,0.0206978489244622,"replicated"
26,"technology",0.0200837237117512,0.0178207497985687,0.0185733901857339,0.0179881607470402,"replicated"
26,"industry",0.014103458586664,0.0147163372671691,0.0161162101611621,0.0155702851425713,"replicated"
26,"growth",0.0119106947074654,0.0106640125124413,0.0095396400953964,0.0105260963815241,"replicated"
26,"world",0.0130569121897737,0.0123228589032656,0.0127195201271952,0.0131940970485243,"replicated"
26,"opportunity",0.0098674374563939,0.00962130906678042,0.0092505600925056,0.00990078372519593,"replicated"
26,"investment",0.00717631815010465,0.00663538556329684,0.0073715400737154,0.00675337668834417,"replicated"
26,"future",0.00956842420013954,0.00853121000995308,0.0088892100888921,0.00917125229281307,"replicated"
26,"competitor",0.00657829163759593,0.00670647898004645,0.0072992700729927,0.00685759546439887,"replicated"
26,"marketplace",0.00413635004485199,0.00495284136688943,0.0051311700513117,0.00464815741203935,"replicated"
27,"time",0.0456493475225117,0.0423220292753887,0.0418954647142567,0.0431567949851322,"replicated"
27,"cost",0.0310588915105697,0.0316392399309028,0.0302352382889296,0.032005947118862,"replicated"
27,"year",0.0189242548273703,0.0179561778343486,0.0186428038777032,0.0182632805593506,"replicated"
27,"resource",0.0138200028891992,0.014092190199109,0.0127448986509389,0.0137024833239572,"replicated"
27,"plan",0.00943805075359946,0.0106373306664242,0.0101688021151108,0.01012617535964,"replicated"
27,"money",0.00996773727548514,0.0108191653786708,0.0103721781574131,0.0108494735996142,"replicated"
27,"work",0.0119420234025136,0.0129329939085371,0.0126093146227374,0.0122960700795628,"replicated"
27,"spend",0.00678961814417104,0.00881898354395854,0.00969425801640567,0.00825765490637306,"replicated"
27,"investment",0.00828237106948524,0.00770524593144831,0.00752491356518202,0.00765490637306116,"replicated"
27,"project",0.0124235566042279,0.0136376034184926,0.0141007389329537,0.0133408342039701,"replicated"
27,"number",0.00910097751239948,0.00870533684880444,0.00996542607280862,0.00880012858635377,"replicated"
27,"budget",0.00910097751239948,0.00772797527047913,0.00738932953698054,0.00795628063971711,"replicated"
27,"hour",0.00751191794674243,0.00661423765796891,0.00684699342417463,0.00701197460419513,"replicated"
28,"team",0.0294840294840295,0.0316380287957739,0.0329600407228302,0.0312366281557552,"replicated"
28,"people",0.0203009828009828,0.0196948164735943,0.0195978620514126,0.0192680409776234,"replicated"
28,"ibm",0.01504914004914,0.0165511103455206,0.0161618732501909,0.0163105036623122,"replicated"
28,"work",0.0152641277641278,0.0141969194550909,0.0120471706116908,0.0138815474842055,"replicated"
28,"success",0.0105651105651106,0.00960337625425262,0.00945957410706711,0.00967806891691208,"replicated"
28,"individual",0.0122542997542998,0.012761437204829,0.0128531432934589,0.0127992146794533,"replicated"
28,"make",0.00930589680589681,0.00978998894678667,0.00933231526257742,0.00972840997759823,"replicated"
28,"ibmer",0.0108722358722359,0.00921579604668188,0.00979893102570629,0.00977875103828438,"replicated"
28,"change",0.0066031941031941,0.00730660465383345,0.00822940527700008,0.00712326008709004,"replicated"
28,"organization",0.0097972972972973,0.00994789199431549,0.00907779757359803,0.00982909209897053,"replicated"
28,"culture",0.00893734643734644,0.00811047471398016,0.00848392296597947,0.00838178660424375,"replicated"
28,"result",0.00902948402948403,0.00822531329400112,0.00810214643251039,0.00825593395252838,"replicated"
29,"people",0.0394336115176205,0.0389868066050419,0.0412121212121212,0.038805319380859,"replicated"
29,"make",0.0193410592097457,0.019090091510055,0.0195959595959596,0.0191927266267794,"replicated"
29,"work",0.0222085986631333,0.0216397637612765,0.0220779220779221,0.0219541538486383,"replicated"
29,"time",0.0172250128544872,0.0174583012692732,0.0178932178932179,0.0176263029980056,"replicated"
29,"thing",0.0174425503302614,0.0169669098899469,0.0155266955266955,0.0166654555143764,"replicated"
29,"good",0.0140608313886801,0.0137218724793013,0.0134776334776335,0.0138636565495079,"replicated"
29,"day",0.00976941027567931,0.00994835754749344,0.00966810966810967,0.00949543395586561,"replicated"
29,"lot",0.00893881264090495,0.00875232947328407,0.00923520923520924,0.00897060129674039,"replicated"
29,"agree",0.00796978206700154,0.00822385195212179,0.00883116883116883,0.0083973225460036,"replicated"
29,"company",0.00883993197009848,0.00950332384546205,0.0094949494949495,0.00935817002963286,"replicated"
29,"great",0.00745560257880789,0.00717616844525622,0.00695526695526696,0.00739610331936471,"replicated"
30,"product",0.0649439968559638,0.0707508060801474,0.0692562481180367,0.0677562678514757,"replicated"
30,"development",0.0261348005502063,0.0230308613542146,0.0242396868413129,0.0223738495715646,"replicated"
30,"software",0.0208292395362547,0.0182865039152464,0.0191207467630232,0.0186052046969216,"replicated"
30,"customer",0.0137551581843191,0.0139567019806541,0.0121951219512195,0.0136067914947636,"replicated"
30,"quality",0.0126743957555512,0.0162597881160755,0.0149051490514905,0.0165423675023802,"replicated"
30,"test",0.0147376694831991,0.0128972823583602,0.0159590484793737,0.0139241510631546,"replicated"
30,"support",0.0108076242876793,0.011054813450023,0.0130984643179765,0.0118613138686131,"replicated"
30,"standard",0.00854784830025545,0.00953477660064486,0.0112917795844625,0.00924309742938749,"replicated"
30,"requirement",0.0103163686382393,0.0115154306771073,0.0130984643179765,0.0118216439225643,"replicated"
30,"release",0.00707408135193555,0.00783049286043298,0.00557061126166817,0.00777530942557918,"replicated"
30,"developer",0.0136569070544311,0.0144173192077384,0.0146040349292382,0.0138051412250079,"replicated"
30,"application",0.0127726468854392,0.0111008751727315,0.0143029208069858,0.0121390034909553,"replicated"
30,"design",0.0109058754175673,0.0116536158452326,0.0102378801565793,0.0124166931132974,"replicated"
30,"component",0.00864609943014345,0.00958083832335329,0.00828063836193917,0.00944144715963186,"replicated"
30,"code",0.0117901355865592,0.00981114693689544,0.00903342366757001,0.0105125357029514,"replicated"
1,"system",0.0393460792463286,0.0387651347916249,0.0420974201359784,0.0399149112181286,"replicated"
1,"tool",0.0381684677195899,0.038163087831962,0.0420042842507218,0.0376399680917068,"replicated"
1,"data",0.0243834857301191,0.0229781256271323,0.0256123684455621,0.0224539841049428,"replicated"
1,"information",0.0173870878359656,0.017693491203425,0.0182546335102915,0.0192926995006943,"replicated"
1,"time",0.0151704073150457,0.0137132918589872,0.0129458880506659,0.0143291872248648,"replicated"
1,"report",0.0102521474092546,0.0109706334871898,0.0135047033622055,0.0109020001772683,"replicated"
1,"note",0.0118453865336658,0.010870292327246,0.0115488497718171,0.0118474310869501,"replicated"
1,"access",0.0115683014685508,0.0119740450866279,0.0112694421160473,0.0108429107454132,"replicated"
1,"application",0.00928234968135218,0.00986688072780788,0.0095929961814287,0.00986793511980382,"replicated"
1,"number",0.00748129675810474,0.00799384574219011,0.00819595790257987,0.00809525216415044,"replicated"
1,"password",0.00678858409531726,0.00752558699578567,0.0087547732141194,0.00774071557301977,"replicated"
1,"hour",0.00332502078137988,0.00284299953174125,0.00214212536090156,0.00259993500162496,"replicated"
2,"ibm",0.0685214232642615,0.0710524443179392,0.0801617753811055,0.0697370142614157,"replicated"
2,"country",0.0511846776190869,0.0499181669394435,0.0432438037954993,0.0491626324741594,"replicated"
2,"global",0.0257574506728308,0.0266135344766242,0.0239552006636939,0.0264621222033233,"replicated"
2,"local",0.018822752414761,0.0170782039422187,0.0170071554495489,0.0181211566138951,"replicated"
2,"world",0.0217947659539338,0.019817832491283,0.018770092294929,0.0209014784770378,"replicated"
2,"diversity",0.0130438371997028,0.0126307549989326,0.00964430156590273,0.0124950935496533,"replicated"
2,"community",0.0141170643110708,0.0148722692663488,0.014622005599917,0.0148174800471019,"replicated"
2,"region",0.00982415586559894,0.0087881591119334,0.00964430156590273,0.00971477168651053,"replicated"
2,"emea",0.00759514571121935,0.00711591830925781,0.00777766255314736,0.00703257883030224,"replicated"
2,"international",0.00842070502765624,0.00857468156265566,0.00674064087939438,0.00798115923066859,"replicated"
2,"india",0.00759514571121935,0.00861026115420195,0.010785025407031,0.00974748135548868,"replicated"
2,"company",0.00850326095929993,0.00789866932327617,0.00871098205952504,0.00856993327227529,"replicated"
2,"business",0.00520102369355238,0.00587063260513769,0.00694804521414498,0.00624754677482664,"replicated"
2,"society",0.00404524065054074,0.00444744894328613,0.00477029969926371,0.00484103100876619,"replicated"
2,"geo",0.00825559316436886,0.00718707749235039,0.00632583220989319,0.00677090147847704,"replicated"
3,"manager",0.116712152833521,0.11984381257509,0.122543525368004,0.120094364582415,"replicated"
3,"employee",0.0539947557125274,0.0510112134561474,0.0502129567361578,0.0517461857306641,"replicated"
3,"management",0.0163750200674266,0.0158690428514217,0.0190540237614885,0.0167563277184937,"replicated"
3,"feedback",0.0116658639696045,0.0118141770124149,0.0132257341403273,0.0112002822118353,"replicated"
3,"team",0.0108096537700005,0.0101872246696035,0.0121796308749907,0.0102522268277626,"replicated"
3,"role",0.00973939102049553,0.0101872246696035,0.00881715609355152,0.0100537966310962,"replicated"
3,"business",0.00931128592069353,0.00901081297557068,0.010535754315176,0.00956874503924508,"replicated"
3,"survey",0.0102210092577728,0.00963656387665198,0.00919076440260031,0.00972307963665226,"replicated"
3,"people_management",0.00668914218440627,0.00670804965959151,0.00665022790106852,0.00676867448628627,"replicated"
3,"coaching",0.00615401080965377,0.00658289947937525,0.00635134125382949,0.00626157509480554,"replicated"
