"doc","topic","docprop","source","year"
6176,9,0.99002493765586,"HOU",1995
6176,11,0.00249376558603491,"HOU",1995
6177,9,0.0172661870503597,"HOU",1995
6177,10,0.98273381294964,"HOU",1995
6178,0,0.0165289256198347,"HOU",1995
6178,10,0.983471074380165,"HOU",1995
6179,2,0.00327868852459016,"HOU",1995
6179,5,0.00655737704918033,"HOU",1995
6179,6,0.0601092896174863,"HOU",1995
6179,7,0.0153005464480874,"HOU",1995
6179,9,0.498360655737705,"HOU",1995
6179,10,0.373770491803279,"HOU",1995
6179,11,0.0426229508196721,"HOU",1995
6180,2,0.980099502487562,"HOU",1995
6180,8,0.00497512437810945,"HOU",1995
6180,11,0.0149253731343284,"HOU",1995
6181,1,0.997347480106101,"HOU",1995
6181,5,0.0026525198938992,"HOU",1995
6182,3,0.60573476702509,"HOU",1995
6182,6,0.372759856630824,"HOU",1995
6182,8,0.003584229390681,"HOU",1995
6182,11,0.017921146953405,"HOU",1995
6183,0,0.0977653631284916,"HOU",1995
6183,2,0.846368715083799,"HOU",1995
6183,8,0.00558659217877095,"HOU",1995
6183,9,0.0251396648044693,"HOU",1995
6183,11,0.0251396648044693,"HOU",1995
6184,5,0.036231884057971,"HOU",1995
6184,7,0.0483091787439614,"HOU",1995
6184,8,0.00603864734299517,"HOU",1995
6184,9,0.415458937198068,"HOU",1995
6184,10,0.422705314009662,"HOU",1995
6184,11,0.071256038647343,"HOU",1995
6185,2,0.889285714285714,"HOU",1995
6185,5,0.0428571428571429,"HOU",1995
6185,8,0.00357142857142857,"HOU",1995
6185,9,0.00714285714285714,"HOU",1995
6185,11,0.0571428571428571,"HOU",1995
6186,2,0.0050251256281407,"HOU",1995
6186,10,0.992462311557789,"HOU",1995
6186,11,0.00251256281407035,"HOU",1995
6187,0,0.029126213592233,"HOU",1995
6187,2,0.702265372168285,"HOU",1995
6187,5,0.0517799352750809,"HOU",1995
6187,7,0.0388349514563107,"HOU",1995
6187,11,0.177993527508091,"HOU",1995
6188,0,0.0481012658227848,"HOU",1995
6188,1,0.622784810126582,"HOU",1995
6188,2,0.205063291139241,"HOU",1995
6188,5,0.10379746835443,"HOU",1995
6188,8,0.0177215189873418,"HOU",1995
6188,11,0.00253164556962025,"HOU",1995
6189,0,0.00334448160535117,"HOU",1995
6189,2,0.976588628762542,"HOU",1995
6189,4,0.0100334448160535,"HOU",1995
6189,8,0.00334448160535117,"HOU",1995
6189,10,0.00334448160535117,"HOU",1995
6189,11,0.00334448160535117,"HOU",1995
6190,2,0.675,"HOU",1995
6190,5,0.3,"HOU",1995
6190,11,0.025,"HOU",1995
6191,2,0.914141414141414,"HOU",1995
6191,4,0.0252525252525253,"HOU",1995
6191,5,0.00252525252525253,"HOU",1995
6191,8,0.00505050505050505,"HOU",1995
6191,11,0.053030303030303,"HOU",1995
6192,0,0.0442890442890443,"HOU",1995
6192,1,0.0699300699300699,"HOU",1995
6192,9,0.00932400932400932,"HOU",1995
6192,10,0.813519813519814,"HOU",1995
6192,11,0.0629370629370629,"HOU",1995
6193,0,0.15625,"HOU",1995
6193,2,0.125,"HOU",1995
6193,4,0.0625,"HOU",1995
6193,6,0.546875,"HOU",1995
6193,11,0.109375,"HOU",1995
6194,6,0.0147058823529412,"HOU",1995
6194,7,0.0441176470588235,"HOU",1995
6194,10,0.936274509803922,"HOU",1995
6194,11,0.00490196078431373,"HOU",1995
6195,0,0.0746268656716418,"HOU",1995
6195,3,0.208955223880597,"HOU",1995
6195,4,0.567164179104478,"HOU",1995
6195,10,0.149253731343284,"HOU",1995
6196,1,0.959223300970874,"HOU",1995
6196,4,0.00194174757281553,"HOU",1995
6196,5,0.00194174757281553,"HOU",1995
6196,10,0.0310679611650485,"HOU",1995
6196,11,0.0058252427184466,"HOU",1995
6197,1,0.0033003300330033,"HOU",1995
6197,2,0.0066006600660066,"HOU",1995
6197,3,0.0033003300330033,"HOU",1995
6197,4,0.250825082508251,"HOU",1995
6197,5,0.0066006600660066,"HOU",1995
6197,9,0.70957095709571,"HOU",1995
6197,11,0.0198019801980198,"HOU",1995
6198,3,0.00380228136882129,"HOU",1995
6198,4,0.555133079847909,"HOU",1995
6198,10,0.433460076045627,"HOU",1995
6198,11,0.00760456273764259,"HOU",1995
6199,0,0.0245231607629428,"HOU",1995
6199,1,0.956403269754768,"HOU",1995
6199,5,0.00272479564032698,"HOU",1995
6199,10,0.0136239782016349,"HOU",1995
6199,11,0.00272479564032698,"HOU",1995
6200,5,0.00537634408602151,"HOU",1995
6200,6,0.0309139784946237,"HOU",1995
6200,7,0.00537634408602151,"HOU",1995
6200,9,0.0510752688172043,"HOU",1995
6200,10,0.807795698924731,"HOU",1995
6200,11,0.0994623655913978,"HOU",1995
6201,0,0.970414201183432,"HOU",1995
6201,2,0.0118343195266272,"HOU",1995
6201,8,0.0177514792899408,"HOU",1995
6202,0,0.283898305084746,"HOU",1995
6202,8,0.00423728813559322,"HOU",1995
6202,9,0.00423728813559322,"HOU",1995
6202,10,0.686440677966102,"HOU",1995
6202,11,0.0211864406779661,"HOU",1995
6203,0,0.00161030595813205,"HOU",1995
6203,3,0.00644122383252818,"HOU",1995
6203,4,0.36231884057971,"HOU",1995
6203,6,0.00644122383252818,"HOU",1995
6203,7,0.00161030595813205,"HOU",1995
6203,9,0.00322061191626409,"HOU",1995
6203,10,0.587761674718196,"HOU",1995
6203,11,0.0305958132045089,"HOU",1995
6204,2,0.225913621262458,"HOU",1995
6204,3,0.00166112956810631,"HOU",1995
6204,4,0.704318936877076,"HOU",1995
6204,7,0.00166112956810631,"HOU",1995
6204,9,0.00830564784053156,"HOU",1995
6204,11,0.0581395348837209,"HOU",1995
6205,3,0.0350877192982456,"HOU",1995
6205,4,0.531328320802005,"HOU",1995
6205,6,0.0025062656641604,"HOU",1995
6205,7,0.105263157894737,"HOU",1995
6205,10,0.31077694235589,"HOU",1995
6205,11,0.0150375939849624,"HOU",1995
6206,3,0.0247148288973384,"HOU",1995
6206,4,0.760456273764259,"HOU",1995
6206,6,0.0190114068441065,"HOU",1995
6206,7,0.00570342205323194,"HOU",1995
6206,8,0.0209125475285171,"HOU",1995
6206,9,0.0931558935361217,"HOU",1995
6206,10,0.00190114068441065,"HOU",1995
6206,11,0.0741444866920152,"HOU",1995
6207,1,0.531782945736434,"HOU",1995
6207,3,0.00310077519379845,"HOU",1995
6207,4,0.048062015503876,"HOU",1995
6207,7,0.390697674418605,"HOU",1995
6207,11,0.0263565891472868,"HOU",1995
6208,2,0.901256732495512,"HOU",1995
6208,4,0.0394973070017953,"HOU",1995
6208,8,0.0448833034111311,"HOU",1995
6208,11,0.0143626570915619,"HOU",1995
6209,1,0.0247524752475248,"HOU",1995
6209,2,0.00742574257425743,"HOU",1995
6209,5,0.00247524752475248,"HOU",1995
6209,6,0.0346534653465347,"HOU",1995
6209,7,0.00247524752475248,"HOU",1995
6209,9,0.819306930693069,"HOU",1995
6209,10,0.0321782178217822,"HOU",1995
6209,11,0.0767326732673267,"HOU",1995
6210,1,0.0225442834138486,"HOU",1995
6210,3,0.0628019323671498,"HOU",1995
6210,4,0.690821256038647,"HOU",1995
6210,6,0.154589371980676,"HOU",1995
6210,7,0.00161030595813205,"HOU",1995
6210,11,0.0676328502415459,"HOU",1995
6211,0,0.00491803278688525,"HOU",1995
6211,1,0.00163934426229508,"HOU",1995
6211,2,0.0114754098360656,"HOU",1995
6211,4,0.139344262295082,"HOU",1995
6211,5,0.834426229508197,"HOU",1995
6211,11,0.00819672131147541,"HOU",1995
6212,2,0.989648033126294,"HOU",1995
6212,11,0.010351966873706,"HOU",1995
6213,1,0.000564015792442188,"HOU",1996
6213,2,0.00169204737732657,"HOU",1996
6213,5,0.00282007896221094,"HOU",1996
6213,7,0.879300620417372,"HOU",1996
6213,9,0.00676818950930626,"HOU",1996
6213,10,0.10321489001692,"HOU",1996
6213,11,0.00564015792442188,"HOU",1996
6214,0,0.616650532429816,"HOU",1996
6214,2,0.0474346563407551,"HOU",1996
6214,4,0.314617618586641,"HOU",1996
6214,5,0.00677637947725073,"HOU",1996
6214,11,0.0145208131655373,"HOU",1996
6215,7,0.00385356454720617,"HOU",1996
6215,9,0.942196531791908,"HOU",1996
6215,10,0.00578034682080925,"HOU",1996
6215,11,0.0481695568400771,"HOU",1996
6216,2,0.00681044267877412,"HOU",1996
6216,3,0.149829738933031,"HOU",1996
6216,4,0.567536889897843,"HOU",1996
6216,7,0.253121452894438,"HOU",1996
6216,9,0.00681044267877412,"HOU",1996
6216,11,0.0158910329171396,"HOU",1996
6217,1,0.00655737704918033,"HOU",1996
6217,3,0.0163934426229508,"HOU",1996
6217,6,0.00655737704918033,"HOU",1996
6217,7,0.059016393442623,"HOU",1996
6217,9,0.832786885245902,"HOU",1996
6217,10,0.0491803278688525,"HOU",1996
6217,11,0.0295081967213115,"HOU",1996
6218,0,0.0325,"HOU",1996
6218,1,0.9425,"HOU",1996
6218,2,0.0175,"HOU",1996
6218,10,0.005,"HOU",1996
6218,11,0.0025,"HOU",1996
6219,2,0.250623441396509,"HOU",1996
6219,5,0.745635910224439,"HOU",1996
6219,11,0.00374064837905237,"HOU",1996
6220,3,0.028169014084507,"HOU",1996
6220,4,0.957746478873239,"HOU",1996
6220,6,0.00469483568075117,"HOU",1996
6220,10,0.00469483568075117,"HOU",1996
6220,11,0.00469483568075117,"HOU",1996
6221,0,0.927272727272727,"HOU",1996
6221,1,0.0318181818181818,"HOU",1996
6221,7,0.00454545454545455,"HOU",1996
6221,11,0.0363636363636364,"HOU",1996
6222,0,0.856913183279743,"HOU",1996
6222,1,0.00160771704180064,"HOU",1996
6222,3,0.104501607717042,"HOU",1996
6222,10,0.00321543408360129,"HOU",1996
6222,11,0.0337620578778135,"HOU",1996
6223,0,0.109649122807018,"HOU",1996
6223,3,0.379385964912281,"HOU",1996
6223,4,0.486842105263158,"HOU",1996
6223,10,0.00219298245614035,"HOU",1996
6223,11,0.0219298245614035,"HOU",1996
6224,3,0.0714285714285714,"HOU",1996
6224,4,0.611111111111111,"HOU",1996
6224,7,0.00793650793650794,"HOU",1996
6224,8,0.0634920634920635,"HOU",1996
6224,9,0.0873015873015873,"HOU",1996
6224,10,0.00793650793650794,"HOU",1996
6224,11,0.150793650793651,"HOU",1996
6225,1,0.0481927710843374,"HOU",1996
6225,6,0.00301204819277108,"HOU",1996
6225,7,0.25,"HOU",1996
6225,9,0.545180722891566,"HOU",1996
6225,10,0.108433734939759,"HOU",1996
6225,11,0.0451807228915663,"HOU",1996
6226,2,0.586156111929308,"HOU",1996
6226,5,0.407952871870398,"HOU",1996
6226,8,0.00147275405007364,"HOU",1996
6226,11,0.00441826215022091,"HOU",1996
6227,2,0.00189753320683112,"HOU",1996
6227,3,0.261859582542694,"HOU",1996
6227,4,0.132827324478178,"HOU",1996
6227,6,0.5426944971537,"HOU",1996
6227,10,0.0341555977229602,"HOU",1996
6227,11,0.0265654648956357,"HOU",1996
6228,2,0.486225895316804,"HOU",1996
6228,4,0.0289256198347107,"HOU",1996
6228,5,0.460055096418733,"HOU",1996
6228,11,0.0247933884297521,"HOU",1996
6229,0,0.668639053254438,"HOU",1996
6229,2,0.0621301775147929,"HOU",1996
6229,4,0.251479289940828,"HOU",1996
6229,10,0.0029585798816568,"HOU",1996
6229,11,0.014792899408284,"HOU",1996
6230,0,0.00840336134453781,"HOU",1996
6230,2,0.00560224089635854,"HOU",1996
6230,7,0.00840336134453781,"HOU",1996
6230,9,0.868347338935574,"HOU",1996
6230,10,0.103641456582633,"HOU",1996
6230,11,0.00560224089635854,"HOU",1996
6231,2,0.0194986072423398,"HOU",1996
6231,3,0.119777158774373,"HOU",1996
6231,4,0.710306406685237,"HOU",1996
6231,5,0.0194986072423398,"HOU",1996
6231,6,0.00278551532033426,"HOU",1996
6231,11,0.128133704735376,"HOU",1996
6232,0,0.31,"HOU",1996
6232,1,0.63,"HOU",1996
6232,10,0.06,"HOU",1996
6233,3,0.653179190751445,"HOU",1996
6233,6,0.34393063583815,"HOU",1996
6233,11,0.00289017341040462,"HOU",1996
6234,0,0.608333333333333,"HOU",1996
6234,2,0.1625,"HOU",1996
6234,3,0.1625,"HOU",1996
6234,8,0.0125,"HOU",1996
6234,10,0.00833333333333333,"HOU",1996
6234,11,0.0458333333333333,"HOU",1996
6235,3,0.00846023688663283,"HOU",1996
6235,6,0.976311336717428,"HOU",1996
6235,11,0.0152284263959391,"HOU",1996
6236,2,0.989214175654854,"HOU",1996
6236,11,0.0107858243451464,"HOU",1996
6237,6,0.414364640883978,"HOU",1996
6237,8,0.0497237569060773,"HOU",1996
6237,10,0.497237569060773,"HOU",1996
6237,11,0.0386740331491713,"HOU",1996
6238,1,0.803664921465969,"HOU",1996
6238,2,0.196335078534031,"HOU",1996
6239,2,0.410821643286573,"HOU",1996
6239,5,0.585170340681363,"HOU",1996
6239,11,0.00400801603206413,"HOU",1996
6240,5,0.00519031141868512,"HOU",1996
6240,7,0.977508650519031,"HOU",1996
6240,8,0.00865051903114187,"HOU",1996
6240,11,0.00865051903114187,"HOU",1996
6241,3,0.984848484848485,"HOU",1996
6241,8,0.00757575757575758,"HOU",1996
6241,11,0.00757575757575758,"HOU",1996
6242,7,0.129337539432177,"HOU",1996
6242,9,0.0347003154574132,"HOU",1996
6242,10,0.792849631966351,"HOU",1996
6242,11,0.0431125131440589,"HOU",1996
6243,0,0.606741573033708,"HOU",1996
6243,1,0.049438202247191,"HOU",1996
6243,3,0.0134831460674157,"HOU",1996
6243,6,0.00224719101123596,"HOU",1996
6243,7,0.00224719101123596,"HOU",1996
6243,10,0.244943820224719,"HOU",1996
6243,11,0.0808988764044944,"HOU",1996
6244,1,0.982195845697329,"HOU",1996
6244,10,0.0178041543026706,"HOU",1996
6245,1,0.00703399765533412,"HOU",1996
6245,3,0.0668229777256741,"HOU",1996
6245,4,0.0375146541617819,"HOU",1996
6245,5,0.000586166471277843,"HOU",1996
6245,7,0.884525205158265,"HOU",1996
6245,10,0.000586166471277843,"HOU",1996
6245,11,0.00293083235638921,"HOU",1996
6246,3,0.00884955752212389,"HOU",1996
6246,4,0.0206489675516224,"HOU",1996
6246,7,0.625368731563422,"HOU",1996
6246,10,0.315634218289086,"HOU",1996
6246,11,0.0294985250737463,"HOU",1996
6247,1,0.0682492581602374,"HOU",1996
6247,6,0.0029673590504451,"HOU",1996
6247,7,0.28486646884273,"HOU",1996
6247,9,0.373887240356083,"HOU",1996
6247,10,0.207715133531157,"HOU",1996
6247,11,0.0623145400593472,"HOU",1996
6248,2,0.156507413509061,"HOU",1996
6248,5,0.00164744645799012,"HOU",1996
6248,6,0.00164744645799012,"HOU",1996
6248,9,0.820428336079077,"HOU",1996
6248,11,0.0197693574958814,"HOU",1996
6249,1,0.761133603238866,"HOU",1996
6249,10,0.238866396761134,"HOU",1996
6250,1,0.00934579439252336,"HOU",1996
6250,6,0.0249221183800623,"HOU",1996
6250,8,0.014018691588785,"HOU",1996
6250,10,0.945482866043614,"HOU",1996
6250,11,0.00623052959501558,"HOU",1996
6251,2,0.398671096345515,"HOU",1996
6251,5,0.554817275747508,"HOU",1996
6251,9,0.0398671096345515,"HOU",1996
6251,11,0.00664451827242525,"HOU",1996
6252,2,0.972027972027972,"HOU",1996
6252,5,0.00699300699300699,"HOU",1996
6252,8,0.00699300699300699,"HOU",1996
6252,11,0.013986013986014,"HOU",1996
6253,1,0.00260416666666667,"HOU",1996
6253,2,0.953125,"HOU",1996
6253,5,0.0234375,"HOU",1996
6253,11,0.0208333333333333,"HOU",1996
6254,0,0.984496124031008,"HOU",1996
6254,2,0.0103359173126615,"HOU",1996
6254,11,0.00516795865633075,"HOU",1996
6255,0,0.00229095074455899,"HOU",1996
6255,1,0.253150057273769,"HOU",1996
6255,3,0.0106911034746086,"HOU",1996
6255,6,0.0122184039709813,"HOU",1996
6255,7,0.109583810614738,"HOU",1996
6255,9,0.31118747613593,"HOU",1996
6255,10,0.280641466208477,"HOU",1996
6255,11,0.0202367315769378,"HOU",1996
6256,6,0.991189427312775,"HOU",1996
6256,7,0.00881057268722467,"HOU",1996
6257,2,0.387247278382582,"HOU",1996
6257,4,0.601866251944012,"HOU",1996
6257,11,0.0108864696734059,"HOU",1996
6258,0,0.497872340425532,"HOU",1996
6258,10,0.446808510638298,"HOU",1996
6258,11,0.0553191489361702,"HOU",1996
6259,0,0.0681265206812652,"HOU",1996
6259,2,0.51338199513382,"HOU",1996
6259,4,0.408759124087591,"HOU",1996
6259,11,0.0097323600973236,"HOU",1996
6260,2,0.00294985250737463,"HOU",1996
6260,3,0.820058997050148,"HOU",1996
6260,4,0.0884955752212389,"HOU",1996
6260,6,0.00294985250737463,"HOU",1996
6260,7,0.0678466076696165,"HOU",1996
6260,11,0.0176991150442478,"HOU",1996
6261,1,0.895424836601307,"HOU",1996
6261,4,0.0827886710239651,"HOU",1996
6261,6,0.0196078431372549,"HOU",1996
6261,11,0.00217864923747277,"HOU",1996
6262,7,0.753125,"HOU",1996
6262,9,0.0625,"HOU",1996
6262,10,0.178125,"HOU",1996
6262,11,0.00625,"HOU",1996
6263,0,0.0864745011086474,"HOU",1996
6263,1,0.376940133037694,"HOU",1996
6263,5,0.0399113082039911,"HOU",1996
6263,6,0.119733924611973,"HOU",1996
6263,7,0.186252771618625,"HOU",1996
6263,10,0.0776053215077605,"HOU",1996
6263,11,0.113082039911308,"HOU",1996
6264,0,0.02,"HOU",1996
6264,3,0.11,"HOU",1996
6264,4,0.87,"HOU",1996
6265,0,0.00186567164179104,"HOU",1996
6265,2,0.00373134328358209,"HOU",1996
6265,3,0.188432835820896,"HOU",1996
6265,4,0.757462686567164,"HOU",1996
6265,10,0.00746268656716418,"HOU",1996
6265,11,0.041044776119403,"HOU",1996
6266,2,0.0308880308880309,"HOU",1996
6266,3,0.471042471042471,"HOU",1996
6266,4,0.474903474903475,"HOU",1996
6266,11,0.0231660231660232,"HOU",1996
6267,0,0.00107181136120043,"HOU",1996
6267,2,0.0257234726688103,"HOU",1996
6267,4,0.788853161843516,"HOU",1996
6267,7,0.00964630225080386,"HOU",1996
6267,9,0.0503751339764201,"HOU",1996
6267,10,0.00214362272240086,"HOU",1996
6267,11,0.122186495176849,"HOU",1996
6268,1,0.0588235294117647,"HOU",1996
6268,2,0.0123839009287926,"HOU",1996
6268,7,0.0309597523219814,"HOU",1996
6268,9,0.715170278637771,"HOU",1996
6268,10,0.154798761609907,"HOU",1996
6268,11,0.0278637770897833,"HOU",1996
6269,0,0.0723860589812333,"HOU",1996
6269,2,0.00804289544235925,"HOU",1996
6269,3,0.131367292225201,"HOU",1996
6269,4,0.766756032171582,"HOU",1996
6269,10,0.0107238605898123,"HOU",1996
6269,11,0.0107238605898123,"HOU",1996
6270,1,0.04642166344294,"HOU",1996
6270,3,0.0793036750483559,"HOU",1996
6270,6,0.011605415860735,"HOU",1996
6270,7,0.00193423597678917,"HOU",1996
6270,10,0.839458413926499,"HOU",1996
6270,11,0.0212765957446809,"HOU",1996
6271,2,0.0114068441064639,"HOU",1997
6271,3,0.00380228136882129,"HOU",1997
6271,4,0.171102661596958,"HOU",1997
6271,5,0.00380228136882129,"HOU",1997
6271,7,0.00380228136882129,"HOU",1997
6271,9,0.0456273764258555,"HOU",1997
6271,10,0.539923954372624,"HOU",1997
6271,11,0.220532319391635,"HOU",1997
6272,2,0.0926640926640927,"HOU",1997
6272,4,0.0733590733590734,"HOU",1997
6272,6,0.805019305019305,"HOU",1997
6272,11,0.028957528957529,"HOU",1997
6273,0,0.00288600288600289,"HOU",1997
6273,1,0.00577200577200577,"HOU",1997
6273,3,0.940836940836941,"HOU",1997
6273,4,0.00432900432900433,"HOU",1997
6273,6,0.012987012987013,"HOU",1997
6273,7,0.00288600288600289,"HOU",1997
6273,8,0.0101010101010101,"HOU",1997
6273,11,0.0202020202020202,"HOU",1997
6274,0,0.0021978021978022,"HOU",1997
6274,2,0.775824175824176,"HOU",1997
6274,4,0.221978021978022,"HOU",1997
6275,2,0.642750373692078,"HOU",1997
6275,4,0.352017937219731,"HOU",1997
6275,11,0.00523168908819133,"HOU",1997
6276,0,0.785806451612903,"HOU",1997
6276,2,0.00129032258064516,"HOU",1997
6276,3,0.170322580645161,"HOU",1997
6276,7,0.0206451612903226,"HOU",1997
6276,9,0.00129032258064516,"HOU",1997
6276,11,0.0206451612903226,"HOU",1997
6277,1,0.0146198830409357,"HOU",1997
6277,3,0.010233918128655,"HOU",1997
6277,5,0.0467836257309941,"HOU",1997
6277,6,0.785087719298246,"HOU",1997
6277,7,0.097953216374269,"HOU",1997
6277,11,0.0453216374269006,"HOU",1997
6278,0,0.967095851216023,"HOU",1997
6278,2,0.0100143061516452,"HOU",1997
6278,6,0.00286123032904149,"HOU",1997
6278,10,0.00143061516452074,"HOU",1997
6278,11,0.0185979971387697,"HOU",1997
6279,0,0.3125,"HOU",1997
6279,2,0.040625,"HOU",1997
6279,3,0.0296875,"HOU",1997
6279,4,0.115625,"HOU",1997
6279,5,0.10625,"HOU",1997
6279,8,0.3078125,"HOU",1997
6279,10,0.0015625,"HOU",1997
6279,11,0.0859375,"HOU",1997
6280,0,0.51219512195122,"HOU",1997
6280,2,0.134146341463415,"HOU",1997
6280,4,0.0365853658536585,"HOU",1997
6280,8,0.268292682926829,"HOU",1997
6280,10,0.024390243902439,"HOU",1997
6280,11,0.024390243902439,"HOU",1997
6281,0,0.0375722543352601,"HOU",1997
6281,2,0.153179190751445,"HOU",1997
6281,4,0.471098265895954,"HOU",1997
6281,5,0.213872832369942,"HOU",1997
6281,9,0.0982658959537572,"HOU",1997
6281,11,0.0260115606936416,"HOU",1997
6282,0,0.00649350649350649,"HOU",1997
6282,1,0.0108225108225108,"HOU",1997
6282,3,0.707792207792208,"HOU",1997
6282,4,0.0303030303030303,"HOU",1997
6282,6,0.203463203463203,"HOU",1997
6282,7,0.00865800865800866,"HOU",1997
6282,10,0.00216450216450216,"HOU",1997
6282,11,0.0303030303030303,"HOU",1997
6283,6,0.040650406504065,"HOU",1997
6283,7,0.115447154471545,"HOU",1997
6283,9,0.139837398373984,"HOU",1997
6283,10,0.682926829268293,"HOU",1997
6283,11,0.0211382113821138,"HOU",1997
6284,1,0.462532299741602,"HOU",1997
6284,2,0.00258397932816537,"HOU",1997
6284,10,0.529715762273902,"HOU",1997
6284,11,0.00516795865633075,"HOU",1997
6285,0,0.0646492434662999,"HOU",1997
6285,3,0.310866574965612,"HOU",1997
6285,6,0.602475928473177,"HOU",1997
6285,7,0.00275103163686382,"HOU",1997
6285,11,0.0192572214580468,"HOU",1997
6286,2,0.296943231441048,"HOU",1997
6286,5,0.00436681222707424,"HOU",1997
6286,7,0.0262008733624454,"HOU",1997
6286,8,0.231441048034935,"HOU",1997
6286,9,0.406113537117904,"HOU",1997
6286,11,0.0349344978165939,"HOU",1997
6287,0,0.411764705882353,"HOU",1997
6287,2,0.263157894736842,"HOU",1997
6287,4,0.30030959752322,"HOU",1997
6287,10,0.0123839009287926,"HOU",1997
6287,11,0.0123839009287926,"HOU",1997
6288,2,0.431599229287091,"HOU",1997
6288,8,0.556840077071291,"HOU",1997
6288,11,0.0115606936416185,"HOU",1997
6289,1,0.0347826086956522,"HOU",1997
6289,3,0.843478260869565,"HOU",1997
6289,6,0.0391304347826087,"HOU",1997
6289,7,0.00652173913043478,"HOU",1997
6289,9,0.0760869565217391,"HOU",1997
6290,3,0.888888888888889,"HOU",1997
6290,4,0.111111111111111,"HOU",1997
6291,2,0.0287206266318538,"HOU",1997
6291,5,0.7911227154047,"HOU",1997
6291,8,0.180156657963446,"HOU",1997
6292,0,0.0155038759689922,"HOU",1997
6292,2,0.666666666666667,"HOU",1997
6292,3,0.10077519379845,"HOU",1997
6292,4,0.0775193798449612,"HOU",1997
6292,11,0.13953488372093,"HOU",1997
6293,4,0.0102695763799743,"HOU",1997
6293,6,0.509627727856226,"HOU",1997
6293,7,0.437740693196406,"HOU",1997
6293,9,0.00128369704749679,"HOU",1997
6293,10,0.00256739409499358,"HOU",1997
6293,11,0.0385109114249037,"HOU",1997
6294,2,0.66789667896679,"HOU",1997
6294,3,0.003690036900369,"HOU",1997
6294,5,0.0701107011070111,"HOU",1997
6294,6,0.018450184501845,"HOU",1997
6294,9,0.014760147601476,"HOU",1997
6294,11,0.225092250922509,"HOU",1997
6295,0,0.0175438596491228,"HOU",1997
6295,2,0.63859649122807,"HOU",1997
6295,4,0.280701754385965,"HOU",1997
6295,10,0.0140350877192982,"HOU",1997
6295,11,0.0491228070175439,"HOU",1997
6296,5,0.0146520146520147,"HOU",1997
6296,6,0.000915750915750916,"HOU",1997
6296,7,0.355311355311355,"HOU",1997
6296,9,0.0485347985347985,"HOU",1997
6296,10,0.549450549450549,"HOU",1997
6296,11,0.0311355311355311,"HOU",1997
6297,0,0.793103448275862,"HOU",1997
6297,2,0.206896551724138,"HOU",1997
6298,2,0.00544959128065395,"HOU",1997
6298,3,0.0490463215258856,"HOU",1997
6298,4,0.790190735694823,"HOU",1997
6298,5,0.00544959128065395,"HOU",1997
6298,7,0.00544959128065395,"HOU",1997
6298,11,0.14441416893733,"HOU",1997
6299,0,0.0132669983416252,"HOU",1997
6299,1,0.0182421227197347,"HOU",1997
6299,2,0.0464344941956882,"HOU",1997
6299,3,0.155887230514096,"HOU",1997
6299,4,0.0066334991708126,"HOU",1997
6299,5,0.0182421227197347,"HOU",1997
6299,6,0.252072968490879,"HOU",1997
6299,7,0.0563847429519071,"HOU",1997
6299,8,0.0066334991708126,"HOU",1997
6299,10,0.0232172470978441,"HOU",1997
6299,11,0.402985074626866,"HOU",1997
6300,0,0.0901639344262295,"HOU",1997
6300,2,0.00819672131147541,"HOU",1997
6300,4,0.745901639344262,"HOU",1997
6300,10,0.147540983606557,"HOU",1997
6300,11,0.00819672131147541,"HOU",1997
6301,0,0.0126182965299685,"HOU",1997
6301,1,0.00315457413249211,"HOU",1997
6301,4,0.842271293375394,"HOU",1997
6301,10,0.132492113564669,"HOU",1997
6301,11,0.00946372239747634,"HOU",1997
6302,0,0.0299003322259136,"HOU",1997
6302,1,0.0398671096345515,"HOU",1997
6302,6,0.0132890365448505,"HOU",1997
6302,8,0.0199335548172757,"HOU",1997
6302,9,0.784053156146179,"HOU",1997
6302,10,0.0498338870431894,"HOU",1997
6302,11,0.0631229235880399,"HOU",1997
6303,0,0.192170818505338,"HOU",1997
6303,6,0.797153024911032,"HOU",1997
6303,11,0.0106761565836299,"HOU",1997
6304,2,0.0477707006369427,"HOU",1997
6304,5,0.942675159235669,"HOU",1997
6304,10,0.00318471337579618,"HOU",1997
6304,11,0.00636942675159236,"HOU",1997
6305,2,0.990625,"HOU",1997
6305,8,0.003125,"HOU",1997
6305,11,0.00625,"HOU",1997
6306,0,0.262337662337662,"HOU",1997
6306,2,0.103896103896104,"HOU",1997
6306,4,0.150649350649351,"HOU",1997
6306,5,0.161038961038961,"HOU",1997
6306,6,0.0025974025974026,"HOU",1997
6306,7,0.012987012987013,"HOU",1997
6306,9,0.0649350649350649,"HOU",1997
6306,11,0.241558441558442,"HOU",1997
6307,2,0.32620320855615,"HOU",1997
6307,8,0.665775401069519,"HOU",1997
6307,11,0.00802139037433155,"HOU",1997
6308,2,0.848484848484849,"HOU",1997
6308,5,0.0853994490358127,"HOU",1997
6308,9,0.00275482093663912,"HOU",1997
6308,11,0.0633608815426997,"HOU",1997
6309,1,0.0272904483430799,"HOU",1997
6309,3,0.957115009746589,"HOU",1997
6309,8,0.00194931773879142,"HOU",1997
6309,10,0.00584795321637427,"HOU",1997
6309,11,0.00779727095516569,"HOU",1997
6310,2,0.39463601532567,"HOU",1997
6310,5,0.597701149425287,"HOU",1997
6310,11,0.00766283524904215,"HOU",1997
